label,question,syn_question
台64線三重光復路匝道發生名貴車輛連環追撞車禍王揚傑翻攝17日晚時20分左右新北市台64線快速道路三重光復路匝道發生車追撞車禍紅色法拉利白色藍寶堅尼小牛超跑依序引道出口停紅燈方輛BMW轎車駕駛未注意前方路況先追撞小牛推擠法拉利無人受傷警方到場名駕駛進行酒測均酒精反應警方調查肇事原因釐清責任車損部分仍待估計中時 ,肇事車輛撞凹鐵紗門未造成現場任何人員受傷許家寧翻攝監視器畫面前方發財車突然減速方車輛車速過快閃避不及肇禍許家寧翻攝休旅車路口失速撞民宅 民宅遭撞面目全非馬路三寶花蓮市和平路林政街口今早13日時許一輛轎車突然高速衝撞縣議員李秋旺聯合服務處將鐵門撞凹尖銳煞車聲撞擊嚇壞附近民眾警方調閱監視器發現疑前方車輛突然急停欲左轉造成方閃車不及撞進騎樓錄影畫面一輛和平路直行藍色發財車行經永吉橋前路口疑似未方向燈突然減速欲左轉林政街時後方駕駛白色自小客車黃姓駕駛疑似車速過快左閃避不及直接撞進騎樓巨大撞擊聲準備般民眾嚇一跳警方表示車輛疑似車速過快不慎自撞民宅騎樓現場駕駛無人員受傷駕駛無酒駕肇事原因需要調查釐清民眾指出有鑑路口車禍頻傳議員李秋旺市民代表韓林梅聯合服務處看板上方貼心提醒祝福行車平安幸福美滿中時 ,0
記者侯承旭屏東報導角逐民進黨總統初選前行政院長賴清德週日將南下屏東辦兩場簽書會測試總統蔡英文故鄉人氣賴清德臉書發布月日週日屏東簽書會行程第一場是上午10點在東港鎮東隆宮下午點半屏東市慈鳳宮東隆宮慈鳳宮屏東縣重要信仰中心賴清德屏東行程民進黨公職陪同備受關注支持者賴清德網路後援會發出動員令呼籲當天賴清德屏東感受溫暖屏東女兒蔡英文每年過年會回屏東發紅包月21日蔡英文已經先到屏東里港鹽埔九如重要廟宇走訪郭台銘韓國瑜談話重砲回擊並闡述任內推動改革經濟表現當天陪同蔡英文黨內公職縣長潘孟安立委蘇震清鍾佳濱周春米鍾孔炤賴清德週日將到屏東舉辦兩場簽書會記者侯承旭攝,賴清德今天參加TeSA亞太品牌商務加速器咖啡交流會記者蘇芳禾攝記者蘇芳禾台北報導民進黨總統初選持續進行行政院長蘇貞昌今日指出前天賴清德電話給聊30幾分鐘賴清德下午參加活動後受訪表示蘇貞昌本老戰友關係本來之間常常通電話沒什麼特別目的初選知道目前所在位置困難比較少通電話事實沒影響兩人之間感情民進黨2020總統初選卡關行政院長蘇貞昌今天媒體問到賴清德日前說會以2008年黨內初選廝殺戒不會犯蘇貞昌當年犯毛病蘇貞昌躺中槍對此蘇貞昌今天曝兩人前天日通電話聊30幾分鐘他講很多心裡話還特別謝謝我給很多提點賴清德今天參加TeSA亞太品牌商務加速器咖啡交流會會後受訪指出朋友無所不談蘇貞昌過常常見面常常通電話初選知道目前所在位置困難比較少通電話事實沒影響兩人之間感情,0
"韓國瑜同意納入國民黨初選民調這是天下蒼生2019-05-17 17:36 聯合報 記者 聯合報 記者 楊濡嘉 即時報導高雄市長韓國瑜今天接受中天電視台新聞深喉嚨主持人王正專訪談到國民黨總統初選時韓國瑜表示國民黨中央人小組徵詢納入初選民調他會說Yes, I do",苦苓館長道歉 宅神建議館長揍兩拳原諒2019-05-17 12:32 聯合報 記者 聯合報 記者 林政忠 即時報導作家苦苓質疑黨送錢給館長館長公開表態挺高雄市長韓國瑜館長昨晚開直播激動反駁揚言提告苦苓早就臉書致歉表示消息來源純屬聽聞館長需要願直播節目中公開道歉宅神朱學恒建議館長打苦苓兩拳原諒省律師費直播造福大眾,0
同婚專法完成立法 吳敦義間接民主怎可推翻直接民主2019-05-18 15:04 聯合報 記者 聯合報 記者 周志豪 即時報導國民黨主席吳敦義 本報資料照片 分享 facebook 同婚專法昨在立院完成三讀國民黨主席吳敦義今受訪表示從憲政基本立場去年底公投765萬票表達反對同婚意志這應尊重法律承納民進黨政府用間接民主推翻直接民主決定蔡英文總統應憲政立場深思檢討吳敦義質疑公投765萬票反對同婚這是具備創制複決直接民主決定能夠有用間接民主直接推翻直接民主昨天同婚專法三讀過程位國民黨籍立委表態支持引發反同藍營支持者批評吳敦義則說選擇支持同婚反同婚道德是非沒有直接關連黨團投票沒有嚴格規定允許立委認知價值判斷投票應該處分吳敦義說投票相關爭議相信考紀會會做一個公正合理處理做黨主席不必把手伸長應該尊重考紀會黨團決定,486先生宣布同性員工結婚適用福利 網讚幸福企業2019-05-18 14:52 聯合報 記者 聯合報 記者 雷光涵 即時報導台灣昨天同婚專法知名電商486先生今天臉書發文說月24日起公司同性同仁結婚適用現異性伴侶相同福利獲得至少萬3000名網友讚稱讚幸福企業486先生還對國民黨立委賴士葆同志三等親喊話說這位親戚今年結婚送一台空氣清淨機當賀禮486先生發文說性別平等為題說公司政府立法月24日起同性同仁結婚適用公司結婚禮金育兒津貼夫妻健檢補助相同福利每個愛與愛的自由網友讚留言說會繼續行動支持產品懂得尊重幫助社會弱者有人說大哥真的替員工著想幸福企業謝謝願意接納一個昨天立法院司法院釋字748號解釋施行法表決大戰時賴士葆上台時提到三等親內同志堅決反對同婚說700多萬人公投意識重要486先生貼文說尋找賴士葆先生那位三等親表示送這位傳說中親戚結婚禮物問有沒有人加碼,1
國道號酒客疑似神智不清拉起手煞車造成計程車失控偏移被後方休旅車追撞圖國道警察第七隊提供詹姓男子昨晚時許駕駛計程車載喝醉乘客回南投市行經國道號17公里處乘客疑似喝酒神智不清誤拉計程車手煞車造成該車打滑衝向外車道遭後方休旅車追撞臉書社群職業聯結車大貨車客車隊運輸業網友po文標題酒醉客人拉手剎車造成事故引起網友熱論網友痛斥酒客白癡太神找代駕還肇事酒乾脆戒有人稱讚計程車司機發揮駕駛本能分段踩剎車傷害降到最低司機感到慶幸還好沒摔下去算幸運有人建議司機座椅應加裝防護網受理事故國道警察第七隊指出計程車駕駛詹姓男子埔里鎮載乘客南投市乘客疑似因飲酒神智不清途中誤拉手剎車造成車輪鎖死失控車身偏移遭到方休旅車撞擊事故必無任何人受傷詹男依法乘客求償呼籲駕駛載運乘客時特別注意防範可能造成危害駕駛行為確保行車安全中時 ,肇事車輛撞凹鐵紗門未造成現場任何人員受傷許家寧翻攝監視器畫面前方發財車突然減速方車輛車速過快閃避不及肇禍許家寧翻攝休旅車路口失速撞民宅 民宅遭撞面目全非馬路三寶花蓮市和平路林政街口今早13日時許一輛轎車突然高速衝撞縣議員李秋旺聯合服務處將鐵門撞凹尖銳煞車聲撞擊嚇壞附近民眾警方調閱監視器發現疑前方車輛突然急停欲左轉造成方閃車不及撞進騎樓錄影畫面一輛和平路直行藍色發財車行經永吉橋前路口疑似未方向燈突然減速欲左轉林政街時後方駕駛白色自小客車黃姓駕駛疑似車速過快左閃避不及直接撞進騎樓巨大撞擊聲準備般民眾嚇一跳警方表示車輛疑似車速過快不慎自撞民宅騎樓現場駕駛無人員受傷駕駛無酒駕肇事原因需要調查釐清民眾指出有鑑路口車禍頻傳議員李秋旺市民代表韓林梅聯合服務處看板上方貼心提醒祝福行車平安幸福美滿中時 ,0
中職 全場11次保送 洪總會輸2019-05-18 22:00 聯合報 記者聯合新聞網即時報導聯合報實習記者方敬 即時報導Lamigo桃猿隊今晚輸給統一獅隊全場投出11次保送總教練洪一中說保送當然會輸球此戰之前李茲場出賽兩場後援僅投出16次保送今晚投4.2局出現次保送搭檔捕手廖健富透露今天出手前重心有點偏掉每局結束溝通知道沒有收到太成效洪一中坦言今天投手走樣最大敗因剛好手有把握機會進攻賽後檢討這點叮嚀選手一場次實為11次保送怎麼贏洪一中盼投手快步回正軌控球基本沒什麼好講輸只能再練,中職瑞安投取勝 感謝隊友守備幫忙2019-05-18 21:27 聯合報 記者 聯合報 記者 婁靖平 即時報導瑞安獲選單場MVP記者林伯東攝影 分享 facebook 統一獅隊洋投瑞安今晚投得順手拿到傷癒復出後第勝最感謝隊友守備幫忙守備很捧場三殺守備局上更是關鍵氣勢轉到瑞安 局上遇亂流連被林泓育陳俊秀朱育賢敲安失分猿隊無人出局仍攻佔二壘楊家維是幫助瑞安闖過危機功臣成功策動三殺守備幫忙失分傷害降至最低楊家維賽後開玩笑地說知道發生獅隊總教練黃甘霖說棒球反過氣勢會局下換獅隊展開搶攻分奠定勝基守備幫忙獅隊此戰關鍵時刻打擊發揮瑞安說投起投捕手林祐樂配球幫大忙黃甘霖認為瑞安投球自信整體壓制力夠投位置不錯重要一位先發可用投完局投手教練鄭博壬詢問瑞安覺得坦言真的累最後以89球完成先發任務,1
櫃買中心17日表示相關規定每年均會公司申報財報定期檢討上櫃公司產業類別營業務性質改變經營策略調整之上櫃公司重新調整其產業類別原證券代號不變108年度共有家上櫃公司調整產業類別並自108年月日起實施創新新零售公司股票代號3085資訊服務業調整電子商務業東浦精密光電公司股票代號3290通信網路業調整電子零組件業御頂國際公司股票代號3522光電業調整觀光事業慕康生技醫藥公司股票代號5398電子零組件業調整業上揚科技公司股票代號6222電腦週邊設備業調整光電業長華科技公司股票代號6548光電業調整半導體業工商 ,國民黨基隆市立委選舉請假參選主委黃希賢前議員韓良圻議員藍敏煌宋瑋莉角逐市黨部15日舉辦協調會決定辦理初選採由全民調提名並委託全國公信力典通及艾普羅家民調公司月日連續天進行辦政見說明會最遲將月12日國民黨中常會公布人選國民黨基隆市黨部今日召集名參選人進行協調討論辦理民調日期機構黃希賢有事派代表參加眾人決議採全民調並從家民調公司中勾選決定全國公信力典通及艾普羅家民調公司為委託單位安排月日舉行採電話訪問任意成人協調會決議不辦理政見說明會全民調舉行完畢市黨部會將協調報給黨中央最遲將會月12日中常會中公布提名人選中時 ,0
台64線三重光復路匝道發生名貴車輛連環追撞車禍王揚傑翻攝17日晚時20分左右新北市台64線快速道路三重光復路匝道發生車追撞車禍紅色法拉利白色藍寶堅尼小牛超跑依序引道出口停紅燈方輛BMW轎車駕駛未注意前方路況先追撞小牛推擠法拉利無人受傷警方到場名駕駛進行酒測均酒精反應警方調查肇事原因釐清責任車損部分仍待估計中時 ,去年底今年初寶山鄉三峰路接連發生砂石車翻車事故引發地方關注近來路面不斷遭到重車碾壓破損嚴重影響行車安全縣議員邱振瑋要求警方加強取締違規超載砂石車寶山鄉長邱坤桶則聯繫縣府請工務處儘速修復路面有民眾臉書社團寶山人PO出三峰路路面殘破照片說回故鄉走走行經三峰路真覺路況慘不忍睹 知道外客會有感想有人回應晚上騎車根本看不到坑洞前前已有不少機車騎士摔車寶山分駐所長洪紹祐表示三峰路砂石車專用車輛行駛路線平日下午點到隔天早上點及例假日禁行車輛總重43公噸以下始可通行已接獲民代鄉親反映問題近日規劃取締砂石車違規超載專案勤務邱坤桶說三峰路路況不佳狀況已向縣府工務處反映前天下雨無法施工天晴包商會施工縣府表示交通部核定三峰路拓寬工程經費億2865萬元改善竹科國三寶山交流道之間聯絡道交通品質工程經費億6165萬元徵收拆遷費億6700萬元預計今年會動工中時 ,0
臉書粉專台灣石虎保育協會貼文表示石虎面對人類招架之力不會亂咬圖翻攝自臉書粉專台灣石虎保育協會即時新聞綜合報導近日高雄將引進重慶貓熊與否一事吵得沸沸揚揚有人質疑何不保護台灣石虎黑熊反倒可能要花一年七千萬去養中國貓熊眼尖網友發現國內媒體將三者做成比圖將貓熊形容可愛無攻擊性超療癒石虎黑熊兇猛具攻擊性臉書粉專台灣石虎保育協會貼文指出面對人類石虎招架之力不會亂咬今天下午時臉書粉專台灣石虎保育協會分享一張表情堅毅石虎黑白並貼出一篇石虎之聲貼文文中宛若石虎第一人稱角度出發澄清凶猛淺山之王但面人類毫無招架之力不會亂咬文中標記石虎數量估計兩千隻四分之一聽過吃石虎沒聽過石虎咬人該篇貼文一出網友底下分享媒體白爛資訊截圖並稱早上看到新聞真的氣到發抖含血噴人石虎加油愛石虎,媒體將石虎黑熊貓熊做稱兇猛具攻擊性愛程度超出一大截圖翻攝自臉書即時新聞綜合報導石虎台灣黑熊台灣亟須保育動物臉書粉絲頁發現媒體將石虎黑熊貓熊做稱兇猛具攻擊性愛程度超出一大截引起網友不滿臉書粉絲頁半調子文青今天PO出媒體報導畫面截圖畫面中稱石虎黑熊兇猛攻擊性貓熊可愛無攻擊性新聞內容則報導比起石虎黑熊具有凶猛外表攻擊性動物貓熊愛程度超出一大截半調子文青怒批一代宣揚只能說中國話講台語沒文化到現告訴孩子外來熊貓溫柔愛原生種的黑熊石虎具有攻擊性...畫面引發網友憤怒怒轟真的可惡YouTube新聞影片網友留言攻擊.....雖然現賣萌為業貨真價實猛獸攻擊性傻眼支持保育台灣原生種亂寫...﻿,2
韓國瑜批民進黨 選票中南部但心中南部2019-05-17 21:13 聯合報 記者 聯合報 記者 楊濡嘉 即時報導高雄市長韓國瑜接受中天電視新聞深喉嚨專訪時說民進黨選票中南部但心中南部國民黨不團結必敗韓國瑜說參選一系列一個重點高雄市民交代市長月看到南台灣的生命力沒有放出高雄時小媳婦一句話不要重北輕南北部當官思維可能只給一點預算說民進黨選票中南部但心中南部南台灣經濟可能從雲林以南沒有一國際機場資源生命力沒開發外國人台北台灣高雄關注度不夠去年全世界高雄高雄來選一位不一樣市長不一樣故事引起國際人士高雄觀光發現連一個國際機場沒南台灣是一階段台澎金馬發展重點國民黨擬參選者韓國瑜認為國民黨團結不見得贏不團結必敗這是整個中華民國生死存亡之戰抬高高度君子之爭大局著想高度一直黑未告一人,"韓國瑜同意納入國民黨初選民調這是天下蒼生2019-05-17 17:36 聯合報 記者 聯合報 記者 楊濡嘉 即時報導高雄市長韓國瑜今天接受中天電視台新聞深喉嚨主持人王正專訪談到國民黨總統初選時韓國瑜表示國民黨中央人小組徵詢納入初選民調他會說Yes, I do",1
本土劇女星李燕今18日證實交往一年趙駿亞分手稍早李燕被問此事僅說個性不合補充說硬要問到底不合太傷令外界好奇李燕先前談擇偶條件強調未來想要風花雪月平淡相守就夠似乎端倪37歲李燕歲趙駿亞一年前承認交往李燕過彰化縣議長謝典霖18月短命婚姻起初談離婚主因兩人口徑一致說生活時爭吵李燕稱個性差太多必須說這份婚姻幸福和諧沒有女人會放棄今年初受訪哽咽分享分手內幕原因直指四字不快樂李燕表示婚姻中適應不良價值觀落差我覺留在不快樂謝典霖不快樂當時趙駿亞交往中表示未來沒特別期待小孩想要了解相伴一定風花雪月生活穩穩當當一個陪伴趙駿亞今年初問到是否可能結婚搖頭表示不會當時外界倆口感情穩定有共識如今看來似乎暗示出問題中時電子報,趙駿亞李燕因拍一家人擦出愛火交往一年兩人驚傳分手對此李燕透過經紀公司回應個性相處適合硬要問到底不合太傷更強調兩人已經分手兩個月李燕趙駿亞去年同遊峇里島意外戀情曝光趙駿亞出書李燕公開站台獻花戀情算真正公開熱愛戶外運動趙駿亞不曾帶李燕一起趙駿亞多次透露婚姻小孩嚮有過婚姻李燕則沒想再婚不難看出兩人個性及觀念差異窘大ETtoday報導目前兩人傳出分手私生活極為低調李燕不願多談僅透過經紀公司代為回應提分手重要畢竟分開多月目前則將重心放在工作心想事情中時電子報,2
全聯福利中心崛起一段時間成為許多民眾購買民生用品生鮮食物首選超市日前網友發現全聯悄悄漲價一波比起量販店超市許多人喜歡全聯購買東西全聯這麼強全聯似乎趴量販店有網友好奇在網路上問說全聯以前便宜方便超市趴現在東西越來越貴家樂福推小型超市搶市場美聯社越來越全聯優勢似乎復以往贏過多數超市關鍵到底網友精闢列出優缺點優點價格算平實多數超市相比簡直佛心常常會有特價品店面很多想買東西方便門市乾淨明亮不會一堆奇怪食物味福利熊實太洗腦缺點特價品會先調價買一送店面賣東西不齊全人多會支援收銀載具還會列印明細其實早期全聯收購很多軍公教福利社據點加上便宜價格奠定強大基礎尤其廣告行銷非常成功完美定位民眾心目中形象價格變貴方便門市屹立不搖,狂 泡麵修洗手台 結局眾人傻影片源自FACEBOOK泡麵肚子餓泡吃用途看到最近國外瘋傳影片一定沒有想到泡麵吃之外竟然當修繕工具國外流傳這部影片中看到一座洗手台破一個大洞有位男子拿出一堆泡麵修理一包不夠沒關係拿出超多泡麵打算塞滿破洞邊塞泡麵還灑調味料膠水填滿泡麵縫隙然後壓碎鋪滿洞口泡麵洗手台更服貼填滿之後當然不能洗手台凹凸不平男子拿出磨砂紙開始磨填進洗手台泡麵最後幫噴漆大功告成外觀竟然意外新一模網友傻眼沒有泡麵不能解決事情泡麵澱粉拿來當作填充物我能理解懂堅持放調味包放個熱水泡麵味洗完臉咬一口水槽,0
中國重慶動物園有意送兩隻貓熊給高雄壽山動物園圖擷潘恆旭臉書即時新聞綜合報導高雄市觀光局長潘恆旭昨證實中國重慶市動物園將送兩隻貓熊給壽山動物園預計最快年一對貓熊到高雄此事引起各界議論屏科大野生動物保育研究所教授裴家騏表示養貓熊便宜壽山動物園養目前動物捉襟見肘屆時恐怕會自動保團體批評反基本上反高雄壽山動物園照養貓熊蘋果報導中國贈貓熊給高雄市學者普遍不贊成除屏科大教授裴家騏台灣動物保護行政監督聯盟執行長何宗勳認為大貓熊原生環境生態氣候高雄差異極大食物非所能供給絕對適合引進何宗勳強調韓總團隊此舉政治性高過高雄市一意孤行動保團體一定會串聯反制排除向國際發聲律師呂秋遠臉書提出類似觀點認為將野生動物送離原居地只為滿足人類觀看慾動物實在太殘忍呂提到壽山動物園預算不足加上養貓熊成本太高根本養不起貓熊這也馬西亞想要貓熊還中國原因照顧成本實在太高,中國重慶動物園有意送兩隻貓熊融融雄雄給高雄壽山動物園取自潘恆旭臉書記者葛祐豪高雄報導外傳中國重慶動物園有意送兩隻貓熊融融雄雄給高雄壽山動物園文化大學知識經濟競爭力研究中心主任杜紫宸質疑高雄市政府沒聲沒息經取好名高雄市觀光局長潘恆旭解釋這是暫時名字潘恆旭今天證實重慶市台聯會長許沛上周抵台接觸表示重慶動物園將要送兩隻貓熊給壽山動物園歲母貓熊融融歲公貓熊雄雄對此文化大學知識經濟競爭力研究中心主任杜紫宸臉書質疑說印象裡台北市動物園當初先公開徵求然後再市民票選貓熊名字沒錯一回高雄市政府沒聲沒息經取好名杜紫宸說不行我要提名給三個建議名字攀攀哼哼噓噓網友附議說肉包土包菜包融融雄雄名字決定潘恆旭表示許沛暫時命名貓熊真的高雄會以公開票選方式另取新名字,2
記者王榮祥高雄報導高雄市一處路口幾天前剛鋪好馬路昨天一陣雨過路上出現破洞高雄路平神話遭質疑高雄市長韓國瑜表示箱涵洞箱涵破洞路平最大殺手重大箱涵破洞要求月30日補完高市六合和平路口幾天前完成鋪路16日上午一陣雨過出現一處凹陷遭外界質疑路平根本造神臉書粉專堵藍更指出凌晨滴滴雨天坑韓導路平政績真棒韓國瑜指出這條路80幾條新鋪路特案一個特點發現箱涵破洞立刻搶救並將重點重新回到根本箱涵他進一步說明高雄目前檢查大概10500箱涵破洞比較重大破洞箱涵要求月30日先補完大雨颱風天簡直不得了大概236處左右是屬重大極其重大約60多個點箱涵趕緊補起補起來後水順利流出去路面平整韓國瑜說80幾條路發生一個特例代表箱涵破洞事實路平最大殺手臉書粉專PO出高市和平六路口破洞記者王榮祥翻攝韓國瑜說明六合和平路口坑洞箱涵洞記者王榮祥攝,高雄市前金區三川里里長莊晉勳臉書貼出青年路光華路口處出現一片凹凸不平坑洞批評高雄市府螺絲鬆圖擷取自里長莊晉勳臉書即時新聞綜合報導高雄市長韓國瑜日前議會表示路平愛情產業鏈政見可達成視察路面改善工程時還發豪語路平基本路不平不會給政治人物一條活路高雄市前金區三川里里長莊晉勳臉書貼出青年路光華路口處出現一片凹凸不平坑洞批評高雄市府螺絲鬆莊晉勳臉書里長莊晉勳貼出張照片表示距離市府不到公里處人車流量青年路光華路口居然出現凹凸不平坑洞汛期快還沒下雨螺絲鬆......照片曝光引發網友批評現在高雄市市長心沒這裡過路很平韓粉快舔舔搞不好就平有事怪花媽前朝沒事韓導萬歲韓粉邏輯死雙重標準當韓神還管平不平之前喜韓兒說 韓國瑜一當選路平高雄市前金區三川里里長莊晉勳臉書貼出青年路光華路口處出現一片凹凸不平坑洞批評高雄市府螺絲鬆圖擷取自里長莊晉勳臉書,1
智慧機械產業專業人才發展基地 成果傲人2019-05-18 22:03 經濟日報 記者 經濟日報 記者 李珣瑛 即時報導工業4.0時代來掀起產業界智慧製造需求正夯勞動部勞動力發展署桃竹苗分署新竹市職訓教育協會18日舉行智慧機械產業專業人才發展基地期末成果發表會呈現13門班別學員們參訓成果訓後就業創業心得分享主辦單位2017年培訓輔導智慧機械創業人才特別合作推動智慧機械專業人才發展基地陸續開辦13門以智慧機械相關業班年來計有304位青年朋友參加訓練考取超過700張國際原廠專業證書學員訓後的業率更達85成效傲人新竹市職訓教育協會執行長鄔佩儒表示新竹職訓智慧機械人才獲取最新技術知識交流創作經驗絕佳平台近年就業媒合活動中更達成高業率企業肯定更學員訓自行創業展現產官學訓多元成果最令學員稱道協會多年更累積高訓練人次高考照率高結訓率高就業率高素質高口碑訓練佳績更幾個班別學生就業率高達100,Sony微軟攜手 攻雲端遊戲2019-05-18 00:28 聯合報 文路透路透 分享 facebookSony微軟兩大電玩業巨頭化敵為友Sony社長吉田憲一郎十六日微軟執行長納德拉簽署合作備忘錄將在雲端遊戲服務人工智慧AI攜手合作抵禦來Google Stadia遊戲串流服務等後起之秀威脅,0
屋內焦黑一片巫靜婷翻攝苗栗縣後龍鎮中華路間透天民宅15日深夜發生火警濃煙夾雜火舌從二樓鐵窗竄出警消破壞側門進入火場撲滅火勢不幸屋內發現72歲林姓老婦逃生不及葬身火窟詳細起火原因有待警消調查消防局第二大隊指出現場連棟式層樓建物起火燃燒由三戶民宅打通一樓採RC結構二樓採輕鋼構鐵皮建成民宅右邊廚房中間客廳左側臥室研判起火處為二樓客廳廚房第二大隊長曹春風指出火舌從二樓竄出火勢猛烈龍分隊採一水線入室但二樓入口鐵門上鎖費盡一番功夫破壞側門進入火場射水撲滅火勢消防隊支援人車到場外部則採射水防護屋內倉皇逃出外籍女移工向消防隊員表示屋內名老人家受困消防人員搜索時發現林姓老婦腿部裝有義肢逃生不及躺客廳沙發處附近身上多處焦黑已明顯死亡林婦子女聽聞噩耗趕到現場蹲坐在火場外悲慟無法言語民宅內多為木板隔間火勢伴隨濃煙竄燒檢視二樓室一具約20公斤瓦斯鋼瓶漏氣因開關閥受損無法關閉消防人員先將抬出一樓空曠處並以水霧防護避免發生嚴重災情詳細起火原因仍待火調人員進一步釐清中時 ,工廠火警現場濃煙密佈三名移工受困工廠二樓陽台消防人員架梯上去救人謝瓊雲翻攝火勢迅速半小時控制並撲滅詳細起火原因財務損失調查謝瓊雲翻攝彰化市彰水路一家五金加工廠13日一早近時突然發生火警消防人員獲報到場濃煙密佈發現三名移工上身赤裸受困陽台隊員架梯將救出送醫後僅輕微吸入性嗆傷詳細起火原因財務損失調查一夜火警 雲林六人脫困 彰化三人獲救彰化縣消防局指出清晨時52分獲報受理彰化市彰水路194巷27弄工廠發生火災共出動15輛消防車輛救護車消防人員45時11分救出受困並旋時30分控制火勢並進入廠房逐層搜索火勢撲滅正在進行起火原因調查中中時 ,0
中國重慶動物園有意送兩隻貓熊給高雄壽山動物園圖擷潘恆旭臉書即時新聞綜合報導高雄市觀光局長潘恆旭昨證實中國重慶市動物園將送兩隻貓熊給壽山動物園預計最快年一對貓熊到高雄此事引起各界議論屏科大野生動物保育研究所教授裴家騏表示養貓熊便宜壽山動物園養目前動物捉襟見肘屆時恐怕會自動保團體批評反基本上反高雄壽山動物園照養貓熊蘋果報導中國贈貓熊給高雄市學者普遍不贊成除屏科大教授裴家騏台灣動物保護行政監督聯盟執行長何宗勳認為大貓熊原生環境生態氣候高雄差異極大食物非所能供給絕對適合引進何宗勳強調韓總團隊此舉政治性高過高雄市一意孤行動保團體一定會串聯反制排除向國際發聲律師呂秋遠臉書提出類似觀點認為將野生動物送離原居地只為滿足人類觀看慾動物實在太殘忍呂提到壽山動物園預算不足加上養貓熊成本太高根本養不起貓熊這也馬西亞想要貓熊還中國原因照顧成本實在太高,高雄市政府今天證實兩隻中國貓熊融融雄雄將到高雄壽山動物園圖擷取自潘恆旭臉書即時新聞綜合報導高雄市政府今天證實中國兩隻貓熊融融雄雄將到高雄壽山動物園不僅市議員郭建盟強調財政政治保育三面養貓熊簡單事壽山動物園管理中心主任莊絢智今指出餵養照料一對貓熊年約需3000萬元這金額逼近壽山動物園整年業務支出莊絢智表示目前園方沒有空間若要養貓熊還需花年時間興建房舍布設空調並找一支含餵養及獸醫人小組粗估含人事費一年約需花約3000萬元數目逼近壽山動物園整年下來業務支出3200萬元高雄市議會國民黨籍市議員黃紹庭蔡金晏則認為貓熊到高雄帶來很大觀光效益可望增加壽山動物園門票收入,2
