label,question,syn_question
說遠水救不了近火一名住中部已婚男子公司派往越南上班駐點半年返台女子找上門稱說老婆搶丈夫兩人喜歡身味道妳害夜夜夢遺露骨鹹濕話人夫知道出國半年竟然綠光罩頂憤而提出告訴提出老婆小王各求償60萬元庭訊時被告男女坦承確有吃口水真的肚子怪怪的妳害每晚夢遺曖昧話否認通姦辯稱人關係僅是LINE對話單純同事關係並無真的親密行為中部法院一審認為人行足以破壞婚姻共安全行為配偶外人逾越普通朋友正常往來會破壞婚姻信賴侵害配偶權判決人應賠廖30萬元不服上訴高院認為法官考量被告收入不豐不動產將賠償金額降至20萬元★正常男女關係家庭殺手中時電子報關心中時電子報,大陸國台辦發言人馬曉光今日以新聞稿形式表示國民黨前主席中華青雁和平教育基金會董事長洪秀柱將率台灣各界代表團一行月12日至15日赴北京參訪兩岸各界人士將就兩岸關係民族未來共同關心議題開展話協商深入交換意見馬曉光提到今年月日大陸國家主席習近平在告台灣同胞書發表40周年紀念會發表重要講話新時代台工作提供基本行動指南陸方將台灣各界有識之士一道共同推動兩岸關係正確方向前進共創兩岸關係美好未來共享中華民族偉大復興光榮旺報 ,0
自經區自貿區成當紅話題郭台銘十二日現身再度問到熱門話題郭台銘表示現在沒有貿易戰保護主義也流行根本需要自貿區但現貿易戰方興未艾目前台灣生效FTA貿易涵蓋率僅新加坡韓國日本差距太遠問題重視加上當權者沒能力處理FTA當選比例至少上升二至三倍郭台銘強調台灣需市場太小自貿區以外銷為主會你簽FTA並強調簽FTA原本執政黨做隨後有媒體問道當選會以建立自貿區首要任務郭台銘強調當選以拚經濟首要任務拼經濟任務有很多自貿區拼經濟一環台灣沒美國日本東協大陸簽自由貿易協定那台灣產品過去繳關稅自貿區何用隨後郭台銘反問記者蔡英文說半個經濟一個經濟選半個經濟一個經濟工商 ,行政院前院長賴清德批評韓國瑜提出自貿區未經專業評估國民黨立刻進新北市前市長朱立倫說賴院長記憶不太好賴擔台南市長經談自經區自貿區陳菊市長大力支持自經區自貿區台灣成自由貿易島第一步民進黨自經區自貿區當成驚嚇自驚區賴清德日本媒體茶敘時表示韓國瑜提出自經區自貿區國民黨立刻進目前韓國瑜提出自經區自貿區議會接受質詢沒清楚講明朱立倫說自經區自貿區已經談10年延宕10年韓國瑜市長提出當時陳菊擔任高雄市長爭取擔任新北市長爭取朱立倫說自經區自貿區台灣成自由貿易島第一步全世界台灣投資MIT成為台灣驕傲目前包括韓國日本大陸做民進黨自經區自貿區當成自驚區團結贏 藍組天團助韓流 號召藍營大智庫中時 ,1
世界羽聯BWF今天公布最新世界排名台灣一姐戴資穎持續穩坐世界第一寶座累積周數達127周連續周數55周最快月初BWF世界巡迴賽超級1000系列印尼公開賽小戴會面臨球后保衛戰目前世界前十女將當中暫時無人能接近紀錄目前女單世界前十好手中戴資穎世界球后寶座坐超過100周球后在位周數第二西班牙好手馬琳Carolina Marin66周而馬琳膝蓋傷勢目前休息中世界排名暫時掉一位女單世界第一累積周數達雙位數目前排世界印度好手賽娜Saina Nehwal累積周數14周距離戴資穎127周更遙遠放眼國際羽壇2002年計算世界排名積分一路看下世界第一周數最長男單馬來西亞名將李宗偉累積達376周再來中國大陸混雙組合張楠趙雲蕾236周大陸女雙于洋王曉理則136周之後才戴127周戴資穎世界第一目前仍相當安穩本周日展開2020東京奧運積分爭奪戰蘇迪曼盃團體羽球中華羽球隊隊友力爭佳績中時電子報,戴資穎右阿嬤耍酷取自勝利體育粉專17:30更新增補戴資穎IG新動態今天母親節世界球后戴資穎贊助商VICTOR勝利體育透過粉絲專頁分享小戴阿嬤穿新款服裝照片嬤孫倆耍酷開心微笑透過鏡頭毫不保留地展現感情其實戴資穎天前IG分享阿嬤穿品牌最新皇冠系列服裝照片當時戴開心說母親節要準備吃母親節大餐囉提前宣告今年母親節會家人一起度過因為母親節家阿嬤生日之外全家最重視節日家族會聚在一起阿嬤慶祝今天傍晚小袋更新IG再次放上嬤合照祝母親節快樂戴資穎昨天出席108年全國團體羽球錦標賽下場幫母隊合作金庫銀行女甲決賽一點單打球隊順利完成全團賽女甲19連霸隊友拋下勝利彩帶一起整理現場環境接下來要隨中華羽球隊參加19日點燃戰火蘇迪曼盃團體羽球賽希望幫助中華隊突破屆止八強命運中時電子報,1
"英特公司周二表示處理器找到新安全瑕疵新漏洞恐難以修復去年找到問題英特爾稱新發現安全漏洞微架構數據採樣Microarchitectural Data Sampling,MDS可能駭客易讀取幾乎流經英特爾處理器數據英特表示這攻擊並容易進行不曾看過漏洞實驗室外遭到利用英特表示今年發布晶片已經含漏洞修復但前幾代晶片需要修補情況修補安全漏洞可能導致處理效能下滑19%英特去年初坦承處理器裡發現熔毀Meltdown幽靈Spectre兩大資安漏洞造成股價重挫當時資安研究員英特表示未來可能發現類側通道side-channel漏洞英特周二表示公司研究團隊找到新漏洞獲得外部研究員通報時報資訊",有鑑北市中山區近期發生數起行人交通事故警方分析肇事原因車輛未禮行人行人違規為主建立安全友善用路環境中山分局11日花博公園圓山廣場某人日常×粉紅健走嘉年華中設攤宣導交通安全母親節前夕溫馨五月情路口慢停宣導主軸呼籲全民一起關心家人過馬路安全員警活動現場邀集民眾IGFB標記打卡媽媽愛路口要慢停送宣導小禮物另設計有交通安全宣小遊戲希望透過輕鬆互動方式向民眾傳達交通安全重要中山分局提醒行經路口應謹記慢停車輛應暫停禮行人優先通行行人則應注意左右方均無來車再行以維護交通安全中時 ,0
電視劇還珠格格捧紅小燕子趙薇紫薇林心如永琪蘇有朋等人外女演員李明啟更是演活劇中容嬤嬤經典角色83歲李明啟近日網友直擊搭公車看到男童座上前按住小朋友肩膀男孩固定座位相當慈祥幽默83歲李明啟近日網友直擊搭公車乘客搭話予以禮貌回應起來精神說話中氣十足李明啟上車後始終站手把旁一位戴眼鏡小男孩禮貌上前坐奶奶坐李明啟則輕聲說不用李明啟接一個轉身上前用雙手按住男孩肩膀硬是小朋友壓制位子男童位子坐李明啟不肯座幽默慈祥微博還以偶遇容嬷嬷坐公交引發討論中時電子報,活動女王曲艾玲穩健台風加上流利外語各大企業指名合作對象曝曾經主持一場晚宴差點出包原來當時副總統呂秀蓮隨扈下錯指令還好當下隨機應變化解危機會當眾出糗聯合報報導曲艾玲表示有次接下諾貝爾獎得主和平晚會主持棒當時得知副總統呂秀蓮要致詞隨扈不斷耳邊提醒副總統請起立歡迎當時並未見副總統身影隨扈堅持立刻請起立歡迎拗不過只好每講一個段落請起身歡迎副總統始終未現身隨扈滿臉歉意表示副總統剛總統府出發太緊張聽成副總統當下立刻隨機應變立刻改口現場賓客表示謝謝熱烈掌聲一下副總統請熱情先排練對此表示主持過程偶爾會插曲前提保持鎮定趕快狀況解決不能場賓客發現失誤中時電子報,0
馮提莫真實身材曝光圖取自愛看網紅微博馮提莫微博曬張美照圖取自馮提莫微博封為大陸第一網紅26歲馮提莫本名馮亞男擁有歌喉亮眼外貌網上人氣超旺今年月會計門風波捲入陪睡乾爹疑雲遭正式否認近日一票好友泰國旅遊被民眾捕獲穿著長袖三角褲泳裝站沙灘照片嬌小身高以往曬美照差異網友嚇呆馮提莫月前接受陸媒專訪首度正式回應所謂會計門事件澄清所謂挪用4271萬公款已婚會計乾爹沒不正感情兩人過聚會認識收過打賞絕無發生關係清者自清表示粉絲間沒有不能見光互動陽光健康說委屈處還忍不住落淚挺過陪睡緋聞馮提莫最近幾個朋友泰國度假身為人氣網紅自然分享張旅遊美照微博帳號愛看網紅今則PO出網友偶遇馮提莫真實照片嬌小身材引發討論網友則說胖倒不算胖矮真矮真是無時無刻直播有點肉很嬌小不錯中時電子報,馮提莫今復播沒正面回應傳聞圖翻攝自馮提莫微博大陸第一網紅之稱馮提莫近日陷入桃色風波爆出隱瞞已婚身分傳言陪睡土豪乾爹露臉床照外流成為熱議話題繼日前發律師信力證清白29日再次直播一番曖昧回應不少粉絲相當傻眼直播中馮提莫提到直播主近年開心越來越多人喜歡並認直播主已算公眾人物便越來越注意言行強調沒討論主播隱私八卦稱若遇到攻擊沒必要無止以牙還牙要學習包容更直言隱私外界無權干涉分鐘短播馮提莫沒正面回應桃色風波似乎還越說越曖昧令網友仍持懷疑態度氣呼根本欺騙粉絲變相承認了造成熱烈討論中時電子報,2
監察院今針彰化地檢署偵辦曲棍球協會詐領補助款案提案彈劾當年承辦本案現調任台中地檢署陳姓檢察官引發基層檢察官不滿台中地檢署檢察官林俊杰今天傍間發起捍衛司法尊嚴大連署活動嚴厲譴責監察院假調查之名行干涉司法獨立之實下一個彈劾可能晚間已有多人參與連署林俊杰發起捍衛司法尊嚴大連署活動連署書指稱嚴厲譴責監察院假調查之名行干涉司法獨立之實呼籲共同以實際行動連署反制監察院濫權還諸司法獨立空間免受惡質政治勢力壓迫懇請學長踴躍參連署活動堅定務實行動濫權監察委員表達抗議今天不發聲 下一個彈劾可能中時 ,香港信報11日報導美國檢察官認為中國通訊巨頭華為欺騙銀行案代表律師James Cole以往美國司法部工作存在利益衝突美國檢察官上周曾經法院提出訴請要求法官做出Cole適合續任華為律師決定當時訴請狀封存保密未有知道原因美國法院美東時間10日公開檢察官早前提交補充文件沒保密文件稱檢察官認為Cole存在利益衝突2011年2015年期間出任副司法部長Cole當時監察一項調查時出現無法避免利益衝突檢察官相信很大可能性Cole掌握機密情報替華為辯護時處有利位置檢察官指出基Cole掌握資料保密程度可能向華為披露相關資料避免相關利益衝突Cole華為未就此有所回應工商 ,0
秀場天王豬哥亮前年月因大腸癌病逝結束傳奇一生生前女兒謝金燕父女關係鬧翻不久人世兩人才病榻前和解一樁心願然處裡身後事時複雜的關係謝金燕無法低調順利送父親一程然時間過得很快今天豬哥亮逝世周年日子煩雜隨風逝謝金燕罕見公開父女舊照公開說出父親思念今天天王豬哥亮過世滿年日子女兒謝金燕一早便臉書IG貼文悼父分享一張19歲爸爸47歲同框舊照照片中謝金燕臉龐稚氣未脫半邊瀏海掩蓋不住清秀氣質身旁豬哥亮則頂招牌馬桶蓋髮型笑放鬆慈祥父女倆緊緊依偎足見感情深厚貼出父親同框舊照外謝金燕難鬆口談私事感性寫下Dad I miss you爸爸想you will always be in my heart你永遠我心裡 you never left不曾離開珍藏舊照簡單動人文字粉絲溼眼眶直呼姐姐一早放洋蔥安慰道天上守護中時電子報,網友讚小甜甜變美圖翻攝riva0913 IG女星小甜甜昨日穿上露肩低胸晚禮服錄製民視除夕特別節目IG分享自拍秀出34F超長事業線尖下巴角度看頗撞臉姐姐謝金燕引網友讚正性感小甜甜昨難得以性感優雅黑禮服現身曝試裝時便覺得形象大時代劇中春桃一角落差積極瘦身一個月鏟肉公斤順利將套進禮服IG分享在後台自拍寫下覺得怪美的美的定義誰訂覺得why not難得嘗試手臂見客小甜甜所曬出第一張照片中尖下巴魅惑大眼謝金燕頗神似看來瘦身成容貌升級網友留言說第一張有謝金燕感覺超美的春桃P過頭眼睛很漂亮中時電子報,0
NBA聯盟今天芝加哥舉行選秀樂透抽籤出爐鵜鶘灰熊湖人為三大贏家尼克騎士太陽公牛四大輸家可說幾家歡樂幾家愁最佳寫實The Pelicans currently pic.twitter.comLJnevtzQgz — Yahoo Sports @YahooSports 2019年月15日鵜鶘灰熊本季例行賽戰績33勝49敗全聯盟並列倒數兩隊獲得狀元籤機率同為6%沒想到鵜鶘一舉抽中狀元籤隊史第二次灰熊則獲得榜眼籤兩支球團樂翻天湖人例行賽戰績37勝45敗全聯盟倒數11抽中狀元籤機率1%湖人最終第四順位算是贏家尼克騎士太陽狀元籤機率同為14%最終尼克獲得探花籤騎士得到第五順位太陽則第六順位公牛狀元籤機率12.5%最終順位第七當中騎士太陽獲得前四順位機率高達52.1%公牛48%隊沒能拿到錢四順位抽完籤黯然離開現場中時電子報,台北市大龍峒商圈五步一秀十步一舉美名今年特地母親節前夕結合北市孔廟祈福活動舉辦狀元文化節活動邀請考生包粽祈福按古禮入蔥門復古味十足現場規畫康乃馨盆栽DIY體驗吸引大小朋友一起同歡2019大龍峒狀元文化節11日大龍街及孔廟登場三太子管絃樂團熱鬧開場大小朋友齊聚孔廟體驗古禮抓周適逢母親節周末不少全家總動員狀元文創市集挖寶DIY康乃馨兼具傳統過節氣氛民眾直呼超有趣北市商業處長高振源表示大龍峒舊名大浪泵北台灣文教發源地附近知名保安宮孔廟文昌祠樹人書院四十四坎近年吸引年輕創業家進駐市府透過補助商圈活動文化特色更加深植人心台北市大龍峒人文商圈發展促進會理事長何秉鴻說今年以禮樂射御書數等儒學六藝主題舉辦抓周活動結合孔廟祈福考生依古禮進行彰顯大龍峒悠久文風盛況12日現場將有精油製作漂亮媽媽時裝秀康乃馨－花約活動免費參加名額有限,0
前國際刑警組織主席孟宏偉失蹤美聯社即時新聞綜合報導前國際刑警組織主席孟宏偉去年月下旬回中國失蹤逾月毫無音訊外媒報導孟宏偉妻子中國國家主席習近平訪問法國之際敦促法國總統馬克宏習近平討論孟宏偉案彭博報導孟宏偉妻子葛瑞絲．孟Grace Meng24日接受法媒專訪時透露習近平訪問法國前寫信給法國總統馬克宏請求馬克宏習近平討論丈夫失蹤一事表示丈夫失蹤再也沒有丈夫訊息擔心孟宏偉會改革派觀點懲罰習近平已今天稍早抵達法國尼斯明天將赴巴黎進行國訪問還想更新聞歡迎下載自由時報APP現在新聞還能抽獎共萬個中獎機會,韓國瑜拜訪香港中聯辦其關係習近平僅相隔層圖擷取自基進黨臉書即時新聞綜合報導高雄市長韓國瑜出訪港澳並在昨天22日傍晚密會香港中聯辦主任王志民引起港台輿譁然對此基進黨製作張圖發布臉書告訴民眾其實中聯辦中國國家主席習近平關係非常近基進黨開宗明義提到韓國瑜拜訪對象只和習近平隔層圖片中香港中聯辦上級機構中央港澳工作協調小組中央政治局排行常委韓正領導中央政治局中共權力核心機構排行習近平據港媒報導韓國瑜會面王志民過去福建省工作期間福建工作17年習近平共事並做過習近平直屬後輩長達年政界評論文章都將視為習家軍一員此文一出掀起網友熱議有人表示這條魚賣國賣台比馬還囂張賣完水果現在變賣番薯台灣台獨梅毒可怕韓統比飯桶可笑有人質疑中聯辦說進去進去意同道合只能排諸門外能進立場昭然若揭還想更新聞歡迎下載自由時報APP現在新聞還能抽獎共萬個中獎機會,0
網路瘋傳水果減肥法許多人怕胖晚餐不吃飯吃水果水果晚餐吃真的健康減肥醫師指出長久下來可能造成營養失衡膚質變差最大致命傷在減肥結束時恐越減越肥丁香醫生網站指出水果中維生素 B1 鐵鋅元素含量低蛋白質不足水果完全主食會造成一天當中蛋白質攝入量大幅下降容易引起浮腫病特別女孩子水果當飯吃會發現頭髮掉很多皮膚鬆弛容易腫脹臉色暗淡長時間下來可能會出現月經量減少長時間不來情況這都營養不良帶來麻煩吃水果減肥萬萬不可長期持續水果減肥法最大致命傷在減肥結束時長期吃水果造成身體代謝紊亂結束減肥恢復正常飲食身體會失去蛋白質快速補回來蛋白質增加體重飛快反彈丁香醫生提醒水果糖分甜點飲料裡糖分同一回事千萬不要果糖美麗詞彙蒙騙水果吃太不運動照樣會人長出肥肉中時電子報,熱帶果后山竹2003年因果實蠅檢疫問題禁止進口睽違16年終解禁今年有望進口台灣許多人著大啖甜美滋味營養師表示山竹味道清甜富含山酮素有助抗癌抗氧化但屬含鉀高GI水果腎臟不好一天不宜吃超過顆心臟病患者糖尿病應慎食中國醫藥大學兒童醫院營養師吳欣茹ETtoday健康雲表示山竹營養價值高包含蛋白質糖類膳食纖維微生素CB葉酸鈣質鐵質鉀特殊植化素山酮素保護心血管抗癌抗氧化消除體內自由基吳欣茹說山竹營養豐富抗氧化作用強含鉀水果腎臟疾病民眾留意攝取份量提醒果肉84克為一份計算腎臟病患者一天不可超過份約莫顆山竹心臟病患者食用特別注意體內鉀離子突然升高容易引起心臟收縮血壓降低心律不整狀況山竹高GI升糖指數水果容易血糖飆升糖尿病患者應淺嚐即可解禁最快七月開放常溫山竹進口 饕客期待中時電子報,0
網路瘋傳水果減肥法許多人怕胖晚餐不吃飯吃水果水果晚餐吃真的健康減肥醫師指出長久下來可能造成營養失衡膚質變差最大致命傷在減肥結束時恐越減越肥丁香醫生網站指出水果中維生素 B1 鐵鋅元素含量低蛋白質不足水果完全主食會造成一天當中蛋白質攝入量大幅下降容易引起浮腫病特別女孩子水果當飯吃會發現頭髮掉很多皮膚鬆弛容易腫脹臉色暗淡長時間下來可能會出現月經量減少長時間不來情況這都營養不良帶來麻煩吃水果減肥萬萬不可長期持續水果減肥法最大致命傷在減肥結束時長期吃水果造成身體代謝紊亂結束減肥恢復正常飲食身體會失去蛋白質快速補回來蛋白質增加體重飛快反彈丁香醫生提醒水果糖分甜點飲料裡糖分同一回事千萬不要果糖美麗詞彙蒙騙水果吃太不運動照樣會人長出肥肉中時電子報,復仇者聯盟票房席捲全球累積票房更是擊垮蟬聯多年亞軍的鐵達尼號網友發現薩諾斯彈指星球種植果實外型火參果相當類似短時間銷量更是激增網友試吃相當傻眼驚呼太難吃觀察者網報導薩諾斯在彈指後到星球過著養老生活一幕採收果實畫面竟帶動外型相當神火參果大陸一股搶購熱潮水果行業者將代言人換成薩諾斯網路銷量大增日營業額更是增加數十倍更一度登上淘寶生鮮農產品搜索冠軍業者直呼從來沒看過這種盛況不少網友吃火參果只能說負評不斷微薄上狂留言太難吃這種味道水果薩諾斯吃還沒聽說有人說好吃中時電子報,0
九合一大選時力挺高雄市長韓國瑜網紅館長陳之漢昨晚開直播投給韓國瑜粉絲鄭重道歉更表示活到現在40歲這是有史屈辱一次對此國民黨北市第一選區立委擬參選人詹為元諷刺館長連黑韓理由說館長昨表示鄭重去年選舉投給韓市長粉絲道歉知人知面不知心希望高雄錢捐力挺失望更慘館長說活到現在40歲這是有史屈辱一次不起全台灣人民高雄人民真的不起希望原諒對此詹為元諷刺表示館長道歉理由竟然連一條說 詹為元提及韓國瑜上任五個月看到不斷改善高雄硬體建設推銷高雄觀光推動農產品外銷簽訂大筆MOU以高雄施政說客觀高雄或許還不夠但絕沒不堪這也難怪說不出黑理由辛苦中時電子報,網友留言資深媒體陳凝觀日前主持政論節目高雄市長韓國瑜開砲砲轟許多蹭韓立委政客更草包巴著韓國瑜大腿選立委網友則反譏妳現蹭韓月日政論節目年代錢中資深媒體鄭佩芬提到民意代表講的白國民黨沒有韓國瑜中華民國沒有韓國瑜陳凝觀表示聽鬼扯蛋過去十九年中華民國沒有韓國瑜政客中華民國倒台不能沒有韓國瑜實蠻瞧不起現在蹭韓國瑜國民黨立委政客政客形容更草包然後以巴著韓國瑜大腿選立委然後每個想蹭陳凝觀言論網友則不同看法年代客觀黃暐翰說事實竟然封殺選前挺柯一直……來賓……中立么領先因為現土包藍比精英藍權貴藍更團結三言兩語洗腦笑死人妳現蹭韓中時電子報,0
立法院今日討論法官法修法法官協會發表聲明表示司法審判服務業上訴不要客訴不要法官審判被告群眾公審法官立法院堅持當事人直接請求評鑑法官修法應訂配套措施降低司法審判獨立負面衝擊法官協會指出法官中立第三者雙方當事主張證據依法審判訴訟當事犯罪被害人判決不服依法提起上訴以資救濟司法審判並服務業可能討好每位顧客當事人法官協會表示判決必有勝敗更可能每位人民滿意當事人犯罪被害人直接客訴請求評鑑法官會評鑑制度淪為有心人士不當干擾司法公正審判獨立手段更可能大量濫行評鑑請求而排擠真正需要進行評鑑案件審查法官協會表示修法當事人被害人直接請求評鑑毫無限制擴張請求評鑑團體形同法官審判被告群眾公審法官荒謬現象立院執意修法主管機關應訂定相關配套措施充分徵詢法官群體意見降低司法公正審判獨立負面衝擊中時 ,台北高等行政法院審理公教退休年改共有名法官因認去年月日起實施公教退休優惠存款退休所得率相關規定違反法律不溯信賴保護原則財產權保障違憲之虞裁定停止審理聲請大法官會議解釋立委林德福人針公教年改聲請案大法官決定受理並在15日憲法法庭召開類似準備程序說明會行政院考試院代表聲請者立委退撫新制各爭點提出法律意見大法官進行提問去年12月大法官會議已針呂玉玲立委聲請軍改召開說明會立委林德福李鴻鈞高金素梅公務員教師年改提出聲請案大法官會議15日分成上午場及下午場展開全天馬拉松式說明會民眾申請旁聽中時 ,0
月中美貿易談判出現轉圜跡象造就月工具機業急單湧現囿生產不及客戶不急著拉貨致使工具機月出口值年減9.9工具機族群上市櫃公司僅喬福1540因美國市場成長月營收年增72.78外皆衰退銀2049直1597全球傳動4540傳動系統元件廠商月接單第一季好轉無法去年同期出貨高峰期相比銀月合併營收19.57億元年減20.51全球傳動月合併營收1.92億元年減39.99直得月合併營收1.26億元年減29.92喬福以大型龍門機台主攻歐美市場受中美貿易戰影響相對輕微月因美國市場成長合併營收攀升0.73億元年增幅達72.78前四月合併營收2.3億元年增65.47,汽車傳動系統製造廠大工業1536自結月合併營收5.10億元月增1.43年減15.63營收金額創最近三個月新高大累計前四月合併營收19.90億元年減16.13大解釋前四月營收衰退主要受中美貿易戰高額關稅美洲客戶化庫存影響相關不利因素去化大樂觀預估下半年合併營收將重新挑戰高點表示今年大營運先蹲跳一年過去長期耕耘多家電動車廠減速機構設計研發需求深根齒輪傳動系統開發技術看好未來綠能電動車主流市場全球滲透率逐年大幅提升目前手中握有多筆自大陸S客戶歐洲B客戶J客戶韓國L客戶美洲F客戶電動車新研發量產訂單陸續湧入月將提出嘉義大埔美精密機械園區三期廠房新建建照申請增設自動化AI智能產線高精度高效率研發製造維持競爭優勢計畫2020年投產出貨認為嘉義廠產能逐月擴增也將收到提高整體製造毛利率效益工商 ,0
女星蘿莉塔節目大學生沒出道長相甜美蘿莉塔自然率真的談話風格闖出知名度樂網上分享生活大小事蘿莉塔日前則曬穿旗袍工作只見蘿莉塔身穿開高衩旗袍跪地上幫人拍照畫面超養眼蘿莉塔網上曬出工作側拍照只見綁包頭身穿開高衩藍色花紋旗袍跪地上幫人拍照蘿莉塔直呼照片拍得知道～always生命幫別拍照:facewithtearsofjoy:蘿莉塔旗袍兩邊開高衩跪地姿勢白嫩腿根全都露前凸後翹S型火辣身材性感爆表網友更是狂讚太撩人幫別拍照還能美這姿勢完全 網美中時電子報,港星許志安日前港姐黃心穎不倫戀鬧男人形象全毀工作已全喊卡許志安妻子鄭秀文則選擇原諒並積極為月演唱會進行綵排鄭秀文今14日現身練舞室時一聽許志安偷吃黃心穎一事她則雙眼瞪感受滿滿怒氣鄭秀文甩許志安偷吃陰霾專心準備月演唱會東網報導鄭秀文今則直擊現身練舞室鄭秀文身穿短版背心洞洞裝透視外套小蠻腰隱若現工作人員原打算護駕阻擋媒體鄭秀文突然停下大方媒體拍照不過當鄭秀文聽媒體問許志安偷吃黃心穎一事她則一秒狠瞪儘鄭秀文戴口罩遮住表情鄭秀文雙眼感受滿滿怒氣中時電子報,0
影片共77秒先出現一個疑似禿頭搭配字幕畫面一段高雄市長韓國瑜職演說內容提到不會忘記市民託付全台首富君子之約出現昨晚韓國瑜接受電視台專訪畫面韓國瑜說當選總統高雄上班相信南台灣經濟將一飛天網友留言小孩苦鬧不必理他只會喊口號草包真的想罵髒話感覺企假賽有人騙一定智障總統將公復活民族救星政治版爛咖變成綜藝版跳咖…無言人生完全沒希望 ....關鍵句臉書粉專堵藍今發表一段唬爛影片強烈批判市長毀諾去選總統記者王榮祥翻攝還想更新聞歡迎下載自由時報APP現在新聞還能抽獎共萬個中獎機會,記者王榮祥高雄報導臉書粉專堵藍晚間po圖指出幾個月前總統府發言人黃重諺酸高雄市長韓國瑜喝醉土包子一堆嗆適任發言不當最近完韓國瑜總質詢慘況發現黃重諺簡直神預言堵藍小編直言幾個月喝醉土包子土包子沒變臺備詢家人認不出等級直接草包升級沙包每天堵藍小編酸當初罵言論不當現在不要道歉韓導真的土包子沒錯當初完全神預言嗆是不是重諺表示歉意網友紛紛留言好多先知預言輿情分析一切都是市議員太沒水準質詢內容太過專業路遙知馬力.............日久見草包先香腸攤架起⋯⋯人多總統府發言人黃重諺資料還想更新聞歡迎下載自由時報APP現在新聞還能抽獎共萬個中獎機會,1
